memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,category,marketName,marketingYear
RO,Romania,13/05/2019,19/05/2019,€500.68,100CARC,20,Light Lamb,RO,2019
RO,Romania,06/05/2019,12/05/2019,€235.58,100CARC,19,Heavy Lamb,RO,2019
RO,Romania,06/05/2019,12/05/2019,€494.48,100CARC,19,Light Lamb,RO,2019
RO,Romania,29/04/2019,05/05/2019,€284.21,100CARC,18,Heavy Lamb,RO,2019
RO,Romania,29/04/2019,05/05/2019,€473.19,100CARC,18,Light Lamb,RO,2019
RO,Romania,22/04/2019,28/04/2019,€472.92,100CARC,17,Light Lamb,RO,2019
RO,Romania,22/04/2019,28/04/2019,€284.05,100CARC,17,Heavy Lamb,RO,2019
RO,Romania,15/04/2019,21/04/2019,€393.14,100CARC,16,Light Lamb,RO,2019
RO,Romania,15/04/2019,21/04/2019,€284.36,100CARC,16,Heavy Lamb,RO,2019
RO,Romania,08/04/2019,14/04/2019,€241.72,100CARC,15,Heavy Lamb,RO,2019
RO,Romania,08/04/2019,14/04/2019,€435.10,100CARC,15,Light Lamb,RO,2019
RO,Romania,01/04/2019,07/04/2019,€317.07,100CARC,14,Light Lamb,RO,2019
RO,Romania,01/04/2019,07/04/2019,€212.15,100CARC,14,Heavy Lamb,RO,2019
RO,Romania,25/03/2019,31/03/2019,€313.15,100CARC,13,Light Lamb,RO,2019
RO,Romania,25/03/2019,31/03/2019,€222.14,100CARC,13,Heavy Lamb,RO,2019
RO,Romania,18/03/2019,24/03/2019,€246.45,100CARC,12,Heavy Lamb,RO,2019
RO,Romania,18/03/2019,24/03/2019,€313.32,100CARC,12,Light Lamb,RO,2019
RO,Romania,11/03/2019,17/03/2019,€253.48,100CARC,11,Heavy Lamb,RO,2019
RO,Romania,11/03/2019,17/03/2019,€313.17,100CARC,11,Light Lamb,RO,2019
RO,Romania,04/03/2019,10/03/2019,€314.06,100CARC,10,Light Lamb,RO,2019
RO,Romania,04/03/2019,10/03/2019,€215.83,100CARC,10,Heavy Lamb,RO,2019
RO,Romania,25/02/2019,03/03/2019,€313.62,100CARC,9,Light Lamb,RO,2019
RO,Romania,25/02/2019,03/03/2019,€272.79,100CARC,9,Heavy Lamb,RO,2019
RO,Romania,18/02/2019,24/02/2019,€260.09,100CARC,8,Heavy Lamb,RO,2019
RO,Romania,18/02/2019,24/02/2019,€313.54,100CARC,8,Light Lamb,RO,2019
RO,Romania,11/02/2019,17/02/2019,€241.42,100CARC,7,Heavy Lamb,RO,2019
RO,Romania,11/02/2019,17/02/2019,€314.17,100CARC,7,Light Lamb,RO,2019
RO,Romania,04/02/2019,10/02/2019,€313.81,100CARC,6,Light Lamb,RO,2019
RO,Romania,04/02/2019,10/02/2019,€228.09,100CARC,6,Heavy Lamb,RO,2019
RO,Romania,28/01/2019,03/02/2019,€313.37,100CARC,5,Light Lamb,RO,2019
RO,Romania,28/01/2019,03/02/2019,€248.38,100CARC,5,Heavy Lamb,RO,2019
RO,Romania,21/01/2019,27/01/2019,€237.15,100CARC,4,Heavy Lamb,RO,2019
RO,Romania,21/01/2019,27/01/2019,€314.09,100CARC,4,Light Lamb,RO,2019
RO,Romania,14/01/2019,20/01/2019,€176.42,100CARC,3,Heavy Lamb,RO,2019
RO,Romania,14/01/2019,20/01/2019,€317.86,100CARC,3,Light Lamb,RO,2019
RO,Romania,07/01/2019,13/01/2019,€318.89,100CARC,2,Light Lamb,RO,2019
RO,Romania,07/01/2019,13/01/2019,€265.82,100CARC,2,Heavy Lamb,RO,2019
RO,Romania,31/12/2018,06/01/2019,€319.48,100CARC,53,Light Lamb,RO,2018
RO,Romania,31/12/2018,06/01/2019,€287.96,100CARC,53,Heavy Lamb,RO,2018
RO,Romania,31/12/2018,06/01/2019,€319.48,100CARC,1,Light Lamb,RO,2019
RO,Romania,31/12/2018,06/01/2019,€287.96,100CARC,1,Heavy Lamb,RO,2019
RO,Romania,24/12/2018,30/12/2018,€320.46,100CARC,52,Light Lamb,RO,2018
RO,Romania,24/12/2018,30/12/2018,€283.25,100CARC,52,Heavy Lamb,RO,2018
RO,Romania,17/12/2018,23/12/2018,€283.16,100CARC,51,Heavy Lamb,RO,2018
RO,Romania,17/12/2018,23/12/2018,€320.35,100CARC,51,Light Lamb,RO,2018
RO,Romania,10/12/2018,16/12/2018,€283.01,100CARC,50,Heavy Lamb,RO,2018
RO,Romania,10/12/2018,16/12/2018,€320.19,100CARC,50,Light Lamb,RO,2018
RO,Romania,03/12/2018,09/12/2018,€241.79,100CARC,49,Heavy Lamb,RO,2018
RO,Romania,03/12/2018,09/12/2018,€320.24,100CARC,49,Light Lamb,RO,2018
RO,Romania,26/11/2018,02/12/2018,€235.93,100CARC,48,Heavy Lamb,RO,2018
RO,Romania,26/11/2018,02/12/2018,€319.87,100CARC,48,Light Lamb,RO,2018
RO,Romania,19/11/2018,25/11/2018,€219.20,100CARC,47,Heavy Lamb,RO,2018
RO,Romania,19/11/2018,25/11/2018,€319.58,100CARC,47,Light Lamb,RO,2018
RO,Romania,12/11/2018,18/11/2018,€231.69,100CARC,46,Heavy Lamb,RO,2018
RO,Romania,12/11/2018,18/11/2018,€319.64,100CARC,46,Light Lamb,RO,2018
RO,Romania,05/11/2018,11/11/2018,€319.71,100CARC,45,Light Lamb,RO,2018
RO,Romania,05/11/2018,11/11/2018,€235.82,100CARC,45,Heavy Lamb,RO,2018
RO,Romania,29/10/2018,04/11/2018,€228.17,100CARC,44,Heavy Lamb,RO,2018
RO,Romania,29/10/2018,04/11/2018,€319.52,100CARC,44,Light Lamb,RO,2018
RO,Romania,22/10/2018,28/10/2018,€226.22,100CARC,43,Heavy Lamb,RO,2018
RO,Romania,22/10/2018,28/10/2018,€319.49,100CARC,43,Light Lamb,RO,2018
RO,Romania,15/10/2018,21/10/2018,€225.02,100CARC,42,Heavy Lamb,RO,2018
RO,Romania,15/10/2018,21/10/2018,€319.31,100CARC,42,Light Lamb,RO,2018
RO,Romania,08/10/2018,14/10/2018,€183.47,100CARC,41,Heavy Lamb,RO,2018
RO,Romania,08/10/2018,14/10/2018,€319.35,100CARC,41,Light Lamb,RO,2018
RO,Romania,01/10/2018,07/10/2018,€176.55,100CARC,40,Heavy Lamb,RO,2018
RO,Romania,01/10/2018,07/10/2018,€319.25,100CARC,40,Light Lamb,RO,2018
RO,Romania,24/09/2018,30/09/2018,€177.38,100CARC,39,Heavy Lamb,RO,2018
RO,Romania,24/09/2018,30/09/2018,€319.58,100CARC,39,Light Lamb,RO,2018
RO,Romania,17/09/2018,23/09/2018,€186.60,100CARC,38,Heavy Lamb,RO,2018
RO,Romania,17/09/2018,23/09/2018,€320.31,100CARC,38,Light Lamb,RO,2018
RO,Romania,10/09/2018,16/09/2018,€179.12,100CARC,37,Heavy Lamb,RO,2018
RO,Romania,10/09/2018,16/09/2018,€321.17,100CARC,37,Light Lamb,RO,2018
RO,Romania,03/09/2018,09/09/2018,€208.04,100CARC,36,Heavy Lamb,RO,2018
RO,Romania,03/09/2018,09/09/2018,€321.23,100CARC,36,Light Lamb,RO,2018
RO,Romania,27/08/2018,02/09/2018,€197.07,100CARC,35,Heavy Lamb,RO,2018
RO,Romania,27/08/2018,02/09/2018,€320.92,100CARC,35,Light Lamb,RO,2018
RO,Romania,20/08/2018,26/08/2018,€218.11,100CARC,34,Heavy Lamb,RO,2018
RO,Romania,20/08/2018,26/08/2018,€320.81,100CARC,34,Light Lamb,RO,2018
RO,Romania,13/08/2018,19/08/2018,€213.86,100CARC,33,Heavy Lamb,RO,2018
RO,Romania,13/08/2018,19/08/2018,€300.61,100CARC,33,Light Lamb,RO,2018
RO,Romania,06/08/2018,12/08/2018,€199.88,100CARC,32,Heavy Lamb,RO,2018
RO,Romania,06/08/2018,12/08/2018,€301.54,100CARC,32,Light Lamb,RO,2018
RO,Romania,30/07/2018,05/08/2018,€200.71,100CARC,31,Heavy Lamb,RO,2018
RO,Romania,30/07/2018,05/08/2018,€302.79,100CARC,31,Light Lamb,RO,2018
RO,Romania,23/07/2018,29/07/2018,€301.95,100CARC,30,Light Lamb,RO,2018
RO,Romania,23/07/2018,29/07/2018,€213.09,100CARC,30,Heavy Lamb,RO,2018
RO,Romania,16/07/2018,22/07/2018,€218.85,100CARC,29,Heavy Lamb,RO,2018
RO,Romania,16/07/2018,22/07/2018,€300.67,100CARC,29,Light Lamb,RO,2018
RO,Romania,09/07/2018,15/07/2018,€213.78,100CARC,28,Heavy Lamb,RO,2018
RO,Romania,09/07/2018,15/07/2018,€300.50,100CARC,28,Light Lamb,RO,2018
RO,Romania,02/07/2018,08/07/2018,€300.32,100CARC,27,Light Lamb,RO,2018
RO,Romania,02/07/2018,08/07/2018,€220.73,100CARC,27,Heavy Lamb,RO,2018
RO,Romania,25/06/2018,01/07/2018,€211.02,100CARC,26,Heavy Lamb,RO,2018
RO,Romania,25/06/2018,01/07/2018,€300.23,100CARC,26,Light Lamb,RO,2018
RO,Romania,18/06/2018,24/06/2018,€239.58,100CARC,25,Heavy Lamb,RO,2018
RO,Romania,18/06/2018,24/06/2018,€299.96,100CARC,25,Light Lamb,RO,2018
RO,Romania,11/06/2018,17/06/2018,€234.40,100CARC,24,Heavy Lamb,RO,2018
RO,Romania,11/06/2018,17/06/2018,€355.85,100CARC,24,Light Lamb,RO,2018
RO,Romania,04/06/2018,10/06/2018,€229.76,100CARC,23,Heavy Lamb,RO,2018
RO,Romania,04/06/2018,10/06/2018,€356.23,100CARC,23,Light Lamb,RO,2018
RO,Romania,28/05/2018,03/06/2018,€240.31,100CARC,22,Heavy Lamb,RO,2018
RO,Romania,28/05/2018,03/06/2018,€516.32,100CARC,22,Light Lamb,RO,2018
RO,Romania,21/05/2018,27/05/2018,€225.37,100CARC,21,Heavy Lamb,RO,2018
RO,Romania,21/05/2018,27/05/2018,€518.58,100CARC,21,Light Lamb,RO,2018
RO,Romania,14/05/2018,20/05/2018,€222.34,100CARC,20,Heavy Lamb,RO,2018
RO,Romania,14/05/2018,20/05/2018,€518.07,100CARC,20,Light Lamb,RO,2018
RO,Romania,07/05/2018,13/05/2018,€203.63,100CARC,19,Heavy Lamb,RO,2018
RO,Romania,07/05/2018,13/05/2018,€516.60,100CARC,19,Light Lamb,RO,2018
RO,Romania,30/04/2018,06/05/2018,€230.07,100CARC,18,Heavy Lamb,RO,2018
RO,Romania,30/04/2018,06/05/2018,€514.74,100CARC,18,Light Lamb,RO,2018
RO,Romania,23/04/2018,29/04/2018,€347.52,100CARC,17,Light Lamb,RO,2018
RO,Romania,23/04/2018,29/04/2018,€287.38,100CARC,17,Heavy Lamb,RO,2018
RO,Romania,16/04/2018,22/04/2018,€298.59,100CARC,16,Heavy Lamb,RO,2018
RO,Romania,16/04/2018,22/04/2018,€347.57,100CARC,16,Light Lamb,RO,2018
RO,Romania,09/04/2018,15/04/2018,€259.44,100CARC,15,Heavy Lamb,RO,2018
RO,Romania,09/04/2018,15/04/2018,€364.87,100CARC,15,Light Lamb,RO,2018
RO,Romania,02/04/2018,08/04/2018,€410.26,100CARC,14,Light Lamb,RO,2018
RO,Romania,02/04/2018,08/04/2018,€353.18,100CARC,14,Heavy Lamb,RO,2018
RO,Romania,26/03/2018,01/04/2018,€304.48,100CARC,13,Heavy Lamb,RO,2018
RO,Romania,26/03/2018,01/04/2018,€361.38,100CARC,13,Light Lamb,RO,2018
RO,Romania,19/03/2018,25/03/2018,€250.33,100CARC,12,Heavy Lamb,RO,2018
RO,Romania,19/03/2018,25/03/2018,€308.20,100CARC,12,Light Lamb,RO,2018
RO,Romania,12/03/2018,18/03/2018,€241.70,100CARC,11,Heavy Lamb,RO,2018
RO,Romania,12/03/2018,18/03/2018,€275.16,100CARC,11,Light Lamb,RO,2018
RO,Romania,05/03/2018,11/03/2018,€248.33,100CARC,10,Heavy Lamb,RO,2018
RO,Romania,05/03/2018,11/03/2018,€289.75,100CARC,10,Light Lamb,RO,2018
RO,Romania,26/02/2018,04/03/2018,€240.17,100CARC,9,Heavy Lamb,RO,2018
RO,Romania,26/02/2018,04/03/2018,€289.75,100CARC,9,Light Lamb,RO,2018
RO,Romania,19/02/2018,25/02/2018,€235.45,100CARC,8,Heavy Lamb,RO,2018
RO,Romania,19/02/2018,25/02/2018,€300.48,100CARC,8,Light Lamb,RO,2018
RO,Romania,12/02/2018,18/02/2018,€236.09,100CARC,7,Heavy Lamb,RO,2018
RO,Romania,12/02/2018,18/02/2018,€300.48,100CARC,7,Light Lamb,RO,2018
RO,Romania,05/02/2018,11/02/2018,€218.11,100CARC,6,Heavy Lamb,RO,2018
RO,Romania,05/02/2018,11/02/2018,€301.13,100CARC,6,Light Lamb,RO,2018
RO,Romania,29/01/2018,04/02/2018,€197.50,100CARC,5,Heavy Lamb,RO,2018
RO,Romania,29/01/2018,04/02/2018,€322.37,100CARC,5,Light Lamb,RO,2018
RO,Romania,22/01/2018,28/01/2018,€321.45,100CARC,4,Light Lamb,RO,2018
RO,Romania,22/01/2018,28/01/2018,€214.30,100CARC,4,Heavy Lamb,RO,2018
RO,Romania,15/01/2018,21/01/2018,€191.48,100CARC,3,Heavy Lamb,RO,2018
RO,Romania,15/01/2018,21/01/2018,€322.72,100CARC,3,Light Lamb,RO,2018
RO,Romania,08/01/2018,14/01/2018,€191.92,100CARC,2,Heavy Lamb,RO,2018
RO,Romania,08/01/2018,14/01/2018,€323.45,100CARC,2,Light Lamb,RO,2018
RO,Romania,01/01/2018,07/01/2018,€323.04,100CARC,1,Light Lamb,RO,2018
RO,Romania,01/01/2018,07/01/2018,€191.67,100CARC,1,Heavy Lamb,RO,2018
RO,Romania,25/12/2017,31/12/2017,€193.58,100CARC,52,Heavy Lamb,RO,2017
RO,Romania,18/12/2017,24/12/2017,€194.30,100CARC,51,Heavy Lamb,RO,2017
RO,Romania,11/12/2017,17/12/2017,€194.26,100CARC,50,Heavy Lamb,RO,2017
RO,Romania,04/12/2017,10/12/2017,€180.07,100CARC,49,Heavy Lamb,RO,2017
RO,Romania,27/11/2017,03/12/2017,€185.35,100CARC,48,Heavy Lamb,RO,2017
RO,Romania,20/11/2017,26/11/2017,€206.47,100CARC,47,Heavy Lamb,RO,2017
RO,Romania,13/11/2017,19/11/2017,€207.24,100CARC,46,Heavy Lamb,RO,2017
RO,Romania,06/11/2017,12/11/2017,€197.95,100CARC,45,Heavy Lamb,RO,2017
RO,Romania,30/10/2017,05/11/2017,€194.79,100CARC,44,Heavy Lamb,RO,2017
RO,Romania,23/10/2017,29/10/2017,€211.11,100CARC,43,Heavy Lamb,RO,2017
RO,Romania,16/10/2017,22/10/2017,€198.27,100CARC,42,Heavy Lamb,RO,2017
RO,Romania,09/10/2017,15/10/2017,€218.21,100CARC,41,Heavy Lamb,RO,2017
RO,Romania,02/10/2017,08/10/2017,€218.16,100CARC,40,Heavy Lamb,RO,2017
RO,Romania,25/09/2017,01/10/2017,€217.43,100CARC,39,Heavy Lamb,RO,2017
RO,Romania,18/09/2017,24/09/2017,€190.05,100CARC,38,Heavy Lamb,RO,2017
RO,Romania,11/09/2017,17/09/2017,€201.28,100CARC,37,Heavy Lamb,RO,2017
RO,Romania,04/09/2017,10/09/2017,€217.48,100CARC,36,Heavy Lamb,RO,2017
RO,Romania,28/08/2017,03/09/2017,€217.60,100CARC,35,Heavy Lamb,RO,2017
RO,Romania,21/08/2017,27/08/2017,€217.89,100CARC,34,Heavy Lamb,RO,2017
RO,Romania,14/08/2017,20/08/2017,€217.84,100CARC,33,Heavy Lamb,RO,2017
RO,Romania,07/08/2017,13/08/2017,€205.47,100CARC,32,Heavy Lamb,RO,2017
RO,Romania,31/07/2017,06/08/2017,€219.24,100CARC,31,Heavy Lamb,RO,2017
RO,Romania,24/07/2017,30/07/2017,€201.40,100CARC,30,Heavy Lamb,RO,2017
RO,Romania,17/07/2017,23/07/2017,€199.34,100CARC,29,Heavy Lamb,RO,2017
RO,Romania,10/07/2017,16/07/2017,€218.88,100CARC,28,Heavy Lamb,RO,2017
RO,Romania,03/07/2017,09/07/2017,€218.35,100CARC,27,Heavy Lamb,RO,2017
RO,Romania,26/06/2017,02/07/2017,€225.08,100CARC,26,Heavy Lamb,RO,2017
RO,Romania,19/06/2017,25/06/2017,€197.86,100CARC,25,Heavy Lamb,RO,2017
RO,Romania,12/06/2017,18/06/2017,€218.66,100CARC,24,Heavy Lamb,RO,2017
RO,Romania,05/06/2017,11/06/2017,€219.00,100CARC,23,Heavy Lamb,RO,2017
RO,Romania,29/05/2017,04/06/2017,€219.08,100CARC,22,Heavy Lamb,RO,2017
RO,Romania,22/05/2017,28/05/2017,€238.16,100CARC,21,Heavy Lamb,RO,2017
RO,Romania,15/05/2017,21/05/2017,€236.62,100CARC,20,Heavy Lamb,RO,2017
RO,Romania,08/05/2017,14/05/2017,€231.32,100CARC,19,Heavy Lamb,RO,2017
RO,Romania,01/05/2017,07/05/2017,€220.07,100CARC,18,Heavy Lamb,RO,2017
RO,Romania,24/04/2017,30/04/2017,€233.19,100CARC,17,Heavy Lamb,RO,2017
RO,Romania,17/04/2017,23/04/2017,€195.98,100CARC,16,Heavy Lamb,RO,2017
RO,Romania,10/04/2017,16/04/2017,€221.40,100CARC,15,Heavy Lamb,RO,2017
RO,Romania,03/04/2017,09/04/2017,€221.17,100CARC,14,Heavy Lamb,RO,2017
RO,Romania,27/03/2017,02/04/2017,€219.71,100CARC,13,Heavy Lamb,RO,2017
RO,Romania,20/03/2017,26/03/2017,€207.31,100CARC,12,Heavy Lamb,RO,2017
RO,Romania,13/03/2017,19/03/2017,€224.05,100CARC,11,Heavy Lamb,RO,2017
RO,Romania,06/03/2017,12/03/2017,€205.61,100CARC,10,Heavy Lamb,RO,2017
RO,Romania,27/02/2017,05/03/2017,€219.34,100CARC,9,Heavy Lamb,RO,2017
RO,Romania,20/02/2017,26/02/2017,€219.51,100CARC,8,Heavy Lamb,RO,2017
RO,Romania,13/02/2017,19/02/2017,€215.17,100CARC,7,Heavy Lamb,RO,2017
RO,Romania,06/02/2017,12/02/2017,€217.79,100CARC,6,Heavy Lamb,RO,2017
RO,Romania,30/01/2017,05/02/2017,€215.61,100CARC,5,Heavy Lamb,RO,2017
RO,Romania,23/01/2017,29/01/2017,€201.57,100CARC,4,Heavy Lamb,RO,2017
RO,Romania,16/01/2017,22/01/2017,€214.88,100CARC,3,Heavy Lamb,RO,2017
RO,Romania,09/01/2017,15/01/2017,€225.55,100CARC,2,Heavy Lamb,RO,2017
RO,Romania,02/01/2017,08/01/2017,€203.68,100CARC,1,Heavy Lamb,RO,2017
RO,Romania,26/12/2016,01/01/2017,€202.82,100CARC,52,Heavy Lamb,RO,2016
RO,Romania,26/12/2016,01/01/2017,€202.82,100CARC,0,Heavy Lamb,RO,2017
RO,Romania,19/12/2016,25/12/2016,€203.38,100CARC,51,Heavy Lamb,RO,2016
RO,Romania,12/12/2016,18/12/2016,€209.90,100CARC,50,Heavy Lamb,RO,2016
RO,Romania,05/12/2016,11/12/2016,€210.40,100CARC,49,Heavy Lamb,RO,2016
RO,Romania,28/11/2016,04/12/2016,€219.49,100CARC,48,Heavy Lamb,RO,2016
RO,Romania,21/11/2016,27/11/2016,€218.92,100CARC,47,Heavy Lamb,RO,2016
RO,Romania,14/11/2016,20/11/2016,€220.74,100CARC,46,Heavy Lamb,RO,2016
RO,Romania,07/11/2016,13/11/2016,€201.93,100CARC,45,Heavy Lamb,RO,2016
RO,Romania,31/10/2016,06/11/2016,€226.58,100CARC,44,Heavy Lamb,RO,2016
RO,Romania,24/10/2016,30/10/2016,€229.76,100CARC,43,Heavy Lamb,RO,2016
RO,Romania,17/10/2016,23/10/2016,€205.99,100CARC,42,Heavy Lamb,RO,2016
RO,Romania,10/10/2016,16/10/2016,€225.52,100CARC,41,Heavy Lamb,RO,2016
RO,Romania,03/10/2016,09/10/2016,€226.26,100CARC,40,Heavy Lamb,RO,2016
RO,Romania,26/09/2016,02/10/2016,€235.91,100CARC,39,Heavy Lamb,RO,2016
RO,Romania,19/09/2016,25/09/2016,€217.35,100CARC,38,Heavy Lamb,RO,2016
RO,Romania,12/09/2016,18/09/2016,€210.17,100CARC,37,Heavy Lamb,RO,2016
RO,Romania,05/09/2016,11/09/2016,€201.76,100CARC,36,Heavy Lamb,RO,2016
RO,Romania,29/08/2016,04/09/2016,€219.98,100CARC,35,Heavy Lamb,RO,2016
RO,Romania,22/08/2016,28/08/2016,€253.90,100CARC,34,Heavy Lamb,RO,2016
RO,Romania,15/08/2016,21/08/2016,€216.14,100CARC,33,Heavy Lamb,RO,2016
RO,Romania,08/08/2016,14/08/2016,€216.39,100CARC,32,Heavy Lamb,RO,2016
RO,Romania,01/08/2016,07/08/2016,€216.41,100CARC,31,Heavy Lamb,RO,2016
RO,Romania,25/07/2016,31/07/2016,€227.95,100CARC,30,Heavy Lamb,RO,2016
RO,Romania,18/07/2016,24/07/2016,€201.34,100CARC,29,Heavy Lamb,RO,2016
RO,Romania,11/07/2016,17/07/2016,€200.36,100CARC,28,Heavy Lamb,RO,2016
RO,Romania,04/07/2016,10/07/2016,€199.32,100CARC,27,Heavy Lamb,RO,2016
RO,Romania,27/06/2016,03/07/2016,€201.23,100CARC,26,Heavy Lamb,RO,2016
RO,Romania,20/06/2016,26/06/2016,€200.81,100CARC,25,Heavy Lamb,RO,2016
RO,Romania,13/06/2016,19/06/2016,€200.93,100CARC,24,Heavy Lamb,RO,2016
RO,Romania,06/06/2016,12/06/2016,€202.08,100CARC,23,Heavy Lamb,RO,2016
RO,Romania,30/05/2016,05/06/2016,€225.34,100CARC,22,Heavy Lamb,RO,2016
RO,Romania,23/05/2016,29/05/2016,€215.16,100CARC,21,Heavy Lamb,RO,2016
RO,Romania,16/05/2016,22/05/2016,€198.31,100CARC,20,Heavy Lamb,RO,2016
RO,Romania,09/05/2016,15/05/2016,€198.22,100CARC,19,Heavy Lamb,RO,2016
RO,Romania,02/05/2016,08/05/2016,€222.63,100CARC,18,Heavy Lamb,RO,2016
RO,Romania,25/04/2016,01/05/2016,€301.72,100CARC,17,Heavy Lamb,RO,2016
RO,Romania,18/04/2016,24/04/2016,€236.73,100CARC,16,Heavy Lamb,RO,2016
RO,Romania,11/04/2016,17/04/2016,€293.02,100CARC,15,Heavy Lamb,RO,2016
RO,Romania,04/04/2016,10/04/2016,€242.20,100CARC,14,Heavy Lamb,RO,2016
RO,Romania,28/03/2016,03/04/2016,€266.60,100CARC,13,Heavy Lamb,RO,2016
RO,Romania,21/03/2016,27/03/2016,€241.49,100CARC,12,Heavy Lamb,RO,2016
RO,Romania,14/03/2016,20/03/2016,€219.15,100CARC,11,Heavy Lamb,RO,2016
RO,Romania,07/03/2016,13/03/2016,€219.52,100CARC,10,Heavy Lamb,RO,2016
RO,Romania,29/02/2016,06/03/2016,€249.05,100CARC,9,Heavy Lamb,RO,2016
RO,Romania,22/02/2016,28/02/2016,€246.16,100CARC,8,Heavy Lamb,RO,2016
RO,Romania,15/02/2016,21/02/2016,€246.36,100CARC,7,Heavy Lamb,RO,2016
RO,Romania,08/02/2016,14/02/2016,€245.33,100CARC,6,Heavy Lamb,RO,2016
RO,Romania,01/02/2016,07/02/2016,€243.69,100CARC,5,Heavy Lamb,RO,2016
RO,Romania,25/01/2016,31/01/2016,€239.09,100CARC,4,Heavy Lamb,RO,2016
RO,Romania,18/01/2016,24/01/2016,€188.00,100CARC,3,Heavy Lamb,RO,2016
RO,Romania,11/01/2016,17/01/2016,€187.95,100CARC,2,Heavy Lamb,RO,2016
RO,Romania,04/01/2016,10/01/2016,€188.29,100CARC,1,Heavy Lamb,RO,2016
RO,Romania,28/12/2015,03/01/2016,€199.67,100CARC,0,Heavy Lamb,RO,2016
RO,Romania,28/12/2015,03/01/2016,€199.67,100CARC,53,Heavy Lamb,RO,2015
RO,Romania,21/12/2015,27/12/2015,€199.90,100CARC,52,Heavy Lamb,RO,2015
RO,Romania,14/12/2015,20/12/2015,€208.36,100CARC,51,Heavy Lamb,RO,2015
RO,Romania,07/12/2015,13/12/2015,€219.88,100CARC,50,Heavy Lamb,RO,2015
RO,Romania,30/11/2015,06/12/2015,€205.42,100CARC,49,Heavy Lamb,RO,2015
RO,Romania,23/11/2015,29/11/2015,€215.51,100CARC,48,Heavy Lamb,RO,2015
RO,Romania,16/11/2015,22/11/2015,€225.08,100CARC,47,Heavy Lamb,RO,2015
RO,Romania,09/11/2015,15/11/2015,€180.51,100CARC,46,Heavy Lamb,RO,2015
RO,Romania,02/11/2015,08/11/2015,€189.21,100CARC,45,Heavy Lamb,RO,2015
RO,Romania,26/10/2015,01/11/2015,€218.76,100CARC,44,Heavy Lamb,RO,2015
RO,Romania,19/10/2015,25/10/2015,€207.00,100CARC,43,Heavy Lamb,RO,2015
RO,Romania,12/10/2015,18/10/2015,€248.43,100CARC,42,Heavy Lamb,RO,2015
RO,Romania,05/10/2015,11/10/2015,€280.79,100CARC,41,Heavy Lamb,RO,2015
RO,Romania,28/09/2015,04/10/2015,€229.39,100CARC,40,Heavy Lamb,RO,2015
RO,Romania,21/09/2015,27/09/2015,€209.18,100CARC,39,Heavy Lamb,RO,2015
RO,Romania,14/09/2015,20/09/2015,€221.90,100CARC,38,Heavy Lamb,RO,2015
RO,Romania,07/09/2015,13/09/2015,€262.19,100CARC,37,Heavy Lamb,RO,2015
RO,Romania,31/08/2015,06/09/2015,€212.02,100CARC,36,Heavy Lamb,RO,2015
RO,Romania,24/08/2015,30/08/2015,€248.25,100CARC,35,Heavy Lamb,RO,2015
RO,Romania,17/08/2015,23/08/2015,€248.58,100CARC,34,Heavy Lamb,RO,2015
RO,Romania,10/08/2015,16/08/2015,€203.34,100CARC,33,Heavy Lamb,RO,2015
RO,Romania,03/08/2015,09/08/2015,€222.68,100CARC,32,Heavy Lamb,RO,2015
RO,Romania,27/07/2015,02/08/2015,€218.88,100CARC,31,Heavy Lamb,RO,2015
RO,Romania,20/07/2015,26/07/2015,€218.57,100CARC,30,Heavy Lamb,RO,2015
RO,Romania,13/07/2015,19/07/2015,€225.79,100CARC,29,Heavy Lamb,RO,2015
RO,Romania,06/07/2015,12/07/2015,€228.76,100CARC,28,Heavy Lamb,RO,2015
RO,Romania,29/06/2015,05/07/2015,€209.75,100CARC,27,Heavy Lamb,RO,2015
RO,Romania,22/06/2015,28/06/2015,€231.10,100CARC,26,Heavy Lamb,RO,2015
RO,Romania,15/06/2015,21/06/2015,€228.99,100CARC,25,Heavy Lamb,RO,2015
RO,Romania,08/06/2015,14/06/2015,€223.84,100CARC,24,Heavy Lamb,RO,2015
RO,Romania,01/06/2015,07/06/2015,€221.54,100CARC,23,Heavy Lamb,RO,2015
RO,Romania,25/05/2015,31/05/2015,€252.63,100CARC,22,Heavy Lamb,RO,2015
RO,Romania,18/05/2015,24/05/2015,€313.38,100CARC,21,Heavy Lamb,RO,2015
RO,Romania,11/05/2015,17/05/2015,€313.07,100CARC,20,Heavy Lamb,RO,2015
RO,Romania,04/05/2015,10/05/2015,€398.27,100CARC,19,Heavy Lamb,RO,2015
RO,Romania,27/04/2015,03/05/2015,€255.28,100CARC,18,Heavy Lamb,RO,2015
RO,Romania,20/04/2015,26/04/2015,€229.91,100CARC,17,Heavy Lamb,RO,2015
RO,Romania,13/04/2015,19/04/2015,€309.60,100CARC,16,Heavy Lamb,RO,2015
RO,Romania,06/04/2015,12/04/2015,€373.58,100CARC,15,Heavy Lamb,RO,2015
RO,Romania,30/03/2015,05/04/2015,€373.12,100CARC,14,Heavy Lamb,RO,2015
RO,Romania,23/03/2015,29/03/2015,€254.90,100CARC,13,Heavy Lamb,RO,2015
RO,Romania,16/03/2015,22/03/2015,€323.67,100CARC,12,Heavy Lamb,RO,2015
